ID,Year,Month,KW,Incident_Start,Incident_End,Impact_Assessment,Failure_Type,Failure_Duration,Weighted_Failure_Duration,Responsible,Root_Cause,Business_Impact,Solution,Notes_Ticket,Prio_Ticket,Brands,Channel,Impact_Online,Impact_Offline,Products,Retail_o2_o2S_Marked,Retail_o2_OPS_Marked,Retail_o2_MSD_Marked,Retail_o2_IDS_Marked,Retail_o2_TPI_Marked,Retail_o2_o2S_PO_GA_Loss,Retail_o2_o2S_VVL_GA_Loss,Retail_o2_o2S_FN_GA_Loss,Retail_o2_o2S_PP_GA_Loss,Retail_o2_o2S_Total_GA_Loss,Retail_o2_OPS_PO_GA_Loss,Retail_o2_OPS_VVL_GA_Loss,Retail_o2_OPS_FN_GA_Loss,Retail_o2_OPS_PP_GA_Loss,Retail_o2_OPS_Total_GA_Loss,Retail_o2_MSD_PO_GA_Loss,Retail_o2_MSD_VVL_GA_Loss,Retail_o2_MSD_FN_GA_Loss,Retail_o2_MSD_PP_GA_Loss,Retail_o2_MSD_Total_GA_Loss,Retail_o2_IDS_PO_GA_Loss,Retail_o2_IDS_VVL_GA_Loss,Retail_o2_IDS_FN_GA_Loss,Retail_o2_IDS_PP_GA_Loss,Retail_o2_IDS_Total_GA_Loss,Retail_o2_TPI_PO_GA_Loss,Retail_o2_TPI_VVL_GA_Loss,Retail_o2_TPI_FN_GA_Loss,Retail_o2_TPI_PP_GA_Loss,Retail_o2_TPI_Total_GA_Loss,Retail_o2_o2S_PO_Revenue_Loss,Retail_o2_o2S_VVL_Revenue_Loss,Retail_o2_o2S_myH_Revenue_Loss,Retail_o2_o2S_FN_Revenue_Loss,Retail_o2_o2S_PP_Revenue_Loss,Retail_o2_o2S_Total_Revenue_Loss,Retail_o2_OPS_PO_Revenue_Loss,Retail_o2_OPS_VVL_Revenue_Loss,Retail_o2_OPS_myH_Revenue_Loss,Retail_o2_OPS_FN_Revenue_Loss,Retail_o2_OPS_PP_Revenue_Loss,Retail_o2_OPS_Total_Revenue_Loss,Retail_o2_MSD_PO_Revenue_Loss,Retail_o2_MSD_VVL_Revenue_Loss,Retail_o2_MSD_myH_Revenue_Loss,Retail_o2_MSD_FN_Revenue_Loss,Retail_o2_MSD_PP_Revenue_Loss,Retail_o2_MSD_Total_Revenue_Loss,Retail_o2_IDS_PO_Revenue_Loss,Retail_o2_IDS_VVL_Revenue_Loss,Retail_o2_IDS_myH_Revenue_Loss,Retail_o2_IDS_FN_Revenue_Loss,Retail_o2_IDS_PP_Revenue_Loss,Retail_o2_IDS_Total_Revenue_Loss,Retail_o2_TPI_PO_Revenue_Loss,Retail_o2_TPI_VVL_Revenue_Loss,Retail_o2_TPI_myH_Revenue_Loss,Retail_o2_TPI_FN_Revenue_Loss,Retail_o2_TPI_PP_Revenue_Loss,Retail_o2_TPI_Total_Revenue_Loss,Retail_o2_Total_PO_Percentage,Retail_o2_Total_VVL_Percentage,Retail_o2_Total_FN_Percentage,Retail_o2_Total_PP_Percentage,Retail_o2_Total_PO_GA_Loss,Retail_o2_Total_VVL_GA_Loss,Retail_o2_Total_FN_GA_Loss,Retail_o2_Total_PP_GA_Loss,Retail_o2_Total_GA_Loss,Retail_o2_PO_Revenue_Loss,Retail_o2_VVL_Revenue_Loss,Retail_o2_myH_Revenue_Loss,Retail_o2_FN_Revenue_Loss,Retail_o2_PP_Revenue_Loss,Retail_o2_Total_Revenue_Loss,Online_o2_Marked,Online_blau_Marked,Online_TSI_Marked,Online_SC_Marked,Online_Port_Marked,Online_o2_PO_GA_Loss,Online_o2_VVL_GA_Loss,Online_blau_PO_GA_Loss,Online_blau_VVL_GA_Loss,Online_o2_FN_GA_Loss,Online_o2_PP_GA_Loss,Online_Total_GA_Loss,Online_o2_PO_Revenue_Loss,Online_o2_VVL_Revenue_Loss,Online_blau_PO_Revenue_Loss,Online_blau_VVL_Revenue_Loss,Online_myH_Revenue_Loss,Online_o2_FN_Revenue_Loss,Online_o2_PP_Revenue_Loss,Online_Total_Revenue_Loss,CSS_o2_PO_GA_Loss,CSS_o2_VVL_GA_Loss,CSS_blau_PO_GA_Loss,CSS_blau_VVL_GA_Loss,CSS_o2_FN_GA_Loss,CSS_Total_GA_Loss,CSS_o2_PO_Revenue_Loss,CSS_o2_VVL_Revenue_Loss,CSS_blau_PO_Revenue_Loss,CSS_blau_VVL_Revenue_Loss,CSS_myH_Revenue_Loss,CSS_o2_FN_Revenue_Loss,CSS_Total_Revenue_Loss,Total_o2_PO_GA_Loss,Total_o2_VVL_GA_Loss,Total_blau_PO_GA_Loss,Total_blau_VVL_GA_Loss,Total_FN_GA_Loss,Total_PP_GA_Loss,Total_GA_Loss,Total_o2_PO_Revenue_Loss,Total_o2_VVL_Revenue_Loss,Total_blau_PO_Revenue_Loss,Total_blau_VVL_Revenue_Loss,Total_myH_Revenue_Loss,Total_FN_Revenue_Loss,Total_PP_Revenue_Loss,Total_Revenue_Loss,Incident_Type
76,2020,2,6,2/4/20 8:00,2/4/20 13:30,High,Ausfall,"5,50",,ST,,Offer Generierung. Neue Preise für Rubix nicht verfügbar.,"Durch einen Change am 4.2, mussten einige Tasks manuell durchgeführt werden. Dabei wurde ein Tasks auf der Mirror DB nicht ausgeführt.",,,,Online Portal,0 ,0 ,Postpaid,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,€0 ,,,,,,,,,,,,,,0 ,,,,,,,,,0,,,,,0 ,,,0,4. UX / CEX
77,2020,2,6,2/5/20 16:10,2/7/20 23:45,Low,Einschränkung,"23,44","3,87",ST,,VVL in Tarife aus dem neuen Tarifportfolio nicht möglich via ePOS. Aufträge laufen wegen Validierungsfehler in die manuelle Aussteuerung,Fehler in der Tarifkonfiguration,,,,"Shops, Partnershops, MSD, Indirect,",0 ,?,Postpaid,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,€0 ,,,,,,,,,,,,,,0 ,,,,,,,,,0,,,,,0 ,,,0,4. UX / CEX
78,2020,2,7,2/10/20 10:26,2/10/20 11:23,Low,Einschränkung,"0,95","0,24",ST,,IDV Scann App nicht verfügb,Backend SOA nicht verfügbar,,,,"Shops
Partnershops",0 ,5 PP,prepaid,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,€0 ,,,,,,,,,,,,,,0 ,,,,,,,,,0,,,,,0 ,,,0,4. UX / CEX
79,2020,2,7,2/10/20 10:30,2/11/20 12:00,Medium,Einschränkung,"11,50","2,88",ST,,"Störung BC Proxy Server. Novomind, o2online, Partos, CCI, eDEL von intern TEF nicht erreichbar.",nicht bekannt. Spontane Selbstheilung,,,,"Shops,  Online Portal",150 o2 PO,79 PO,"Postpaid
My Handy
DSL",,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,€0 ,,,,,,,,,,,,,,0 ,,,,,,,,,0,,,,,0 ,,,0,4. UX / CEX
80,2020,2,7,2/14/20 15:15,2/14/20 16:06,High,Einschränkung,"0,85","0,42",ST,,Order Entry möglich. Verzögerte Auftragsverarbeitung. ,DMP Archive Services nicht verfügbar,,,,"Shops, Partnershops, MSD, Indirect, Online Portal",0 ,0 ,"Postpaid,
Prepaid
Fixnet
my Handy",,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,€0 ,,,,,,,,,,,,,,0 ,,,,,,,,,0,,,,,0 ,,,0,4. UX / CEX
81,2020,2,7,2/14/20 15:36,2/14/20 16:05,Low,Einschränkung,"0,48","0,12",ST,,IDV Scann App nicht verfügb,Backend SOA nicht verfügbar,,,,"Shops
Partnershops",0 ,2 PP,prepaid,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,€0 ,,,,,,,,,,,,,,0 ,,,,,,,,,0,,,,,0 ,,,0,4. UX / CEX
82,2020,2,8,2/17/20 15:59,2/17/20 16:50,High,Ausfall,"0,90","0,90",ST,,"Postpaid application services unavailable. Customer requests cannot be handled. 

Postpaid Self Care Portal not available. All Postpaid workflows were impacted (activations, deactivations, contract extension, pack bookings, move and changes like barring, tariff changes and porting).","Human Error.
Salcus installation script was accidentally triggered from Control-M by Salcus SO Team. Which resulted:
a) SALCUS DB went to installation mode.
b) Three Vantiv servers went to shut down state (impacted Frontend).
c) EAI-MASTER was shutdown (impacted Order-Workflow with EAI-RCS) .
",,,"o2
Blau","Shops, Partnershops, MSD, Indirect, Online Portal, CCI (TS Online)","50 o2 PO, 50 Blau PO","80 PO, 14 VVL, 3 DSL","Postpaid
DSL
my Handy",,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,€0 ,,,,,,,,,,,,,,0 ,,,,,,,,,0,,,,,0 ,,,0,4. UX / CEX
83,2020,2,8,2/20/20 0:00,2/21/20 0:00,High,Einschränkung,"nicht exakt benennbar, trat 2 Tage lang auf",,,,CCI ist an 2 Tagen  sehr oft nicht erreichbar und hat extrem lange Ladezeiten.,in Klärung,,,"o2
Blau",CCI (Telesales Online),"200 o2 PO, 100 Blau PO
200 o2 VVL, 200 Blau VVL",0 ,Postpaid,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,€0 ,,,,,,,,,,,,,,0 ,,,,,,,,,0,,,,,0 ,,,0,4. UX / CEX
84,2020,2,8,2/20/20 10:15,2/20/20 11:48,High,Einschränkung,"1,50","0,75",ST,,"Neukundenaktivierung war in ePOS war eingeschränkt

Der Portalservice wurde für CSC-Kunden beeinträchtigt, Bestandskundensuche in ePOS funktioniert nicht. Betroffene Services: Registrierung, persönliche Daten, VVL, Tarif, Ladekunde, ePOS-Transaktion, VVL, mobile Anwendungen, etc. ","under investigation.
Blocking Sessions Salcus 
Restart OSB Server",,,"o2
Blau","Shops, Partnershops, MSD, Indirect, Online Portal, CCI (Telesales Online)","25 o2 PO, 25 Blau PO
15 o2 PP, 15 Blau PP
100 o2 VVL, 30 Blau VVL","66 PO, 12 VVL, 2 DSL","Postpaid
DSL
my Handy",,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,€0 ,,,,,,,,,,,,,,0 ,,,,,,,,,0,,,,,0 ,,,0,4. UX / CEX
85,2020,2,8,2/21/20 9:40,2/21/20 11:11,High,Ausfall,"1,50","1,50",ST,,"ePOS Neukundenaktivierung nicht möglich.

Portal services performance degraded for CSC customers. Shop services via ePos were unavailable, affecting personal data, VVL, Tariff, load customer, Mobile Apps etc. Login and all other workflows were impacted (e. g. Invoice view, pack bookings, changes like barring and tariff changes). NBA , Salcus, VVL and TM over ARES were also impacted.
","under inverstigation
Services were unavailable because the MCE database 'VDC1T' was overloaded",,,"o2
Blau","Shops, Partnershops, MSD, Indirect, Online Portal, CCI (Telesales Online)","25 o2 PO, 25 Blau PO
10 o2 PP, 10 Blau PP
100 o2 VVL, 30 Blau VVL","133  PO, 23 VVL, 5 DSL, 213 PP","Postpaid
DSL
my Handy
Prepaid",,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,€0 ,,,,,,,,,,,,,,0 ,,,,,,,,,0,,,,,0 ,,,0,4. UX / CEX
86,2020,3,10,3/2/20 8:51,3/2/20 9:25,Low,Einschränkung,"0,57","0,09",ST,,Wincash Zugrif für Partnershops nicht möglich,Fehler mit Sichrerheits  Zertifikat im Rahmen geplanter Arbeiten zum Update des Zertifikates ,,,"O2, Blau",Partner Shops,0 ,0 ,my Handy,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,€0 ,,,,,,,,,,,,,,0 ,,,,,,,,,0,,,,,0 ,,,0,4. UX / CEX
87,2020,3,10,3/5/20 12:20,3/5/20 19:10,Low,Einschränkung,"6,83","1,13",ST,,Überprüfung von Prepaid SIM Kartennummern läuft auf einen Drittsystemfehler,"Kommunikationsstörung Prepaid-IT zu Number Management System.
Fehler am Applikation Server für Number Managmeent Workflow. ",,,"o2, Blau","Shops, Partnershops, MSD, Indirect",0 ,1055 PP ,prepaid,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,€0 ,,,,,,,,,,,,,,0 ,,,,,,,,,0,,,,,0 ,,,0,4. UX / CEX
88,2020,3,10,3/5/20 17:28,3/5/20 18:33,High,Ausfall,"1,07","1,07",ST,,"Der Portalservice wurde für CSC-Kunden beeinträchtigt, Bestandskundensuche in ePOS funktioniert nicht. Betroffene Services: Registrierung, persönliche Daten, VVL, Tarif, Ladekunde, ePOS-Transaktion, VVL, mobile Anwendungen, etc. ",in Klärung,,,"o2, Blau","Shops, Partnershops, MSD, Indirect, Online Portal",0 ,22 VVL,"Postpaid,
Fixnet
my Handy",,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,€0 ,,,,,,,,,,,,,,0 ,,,,,,,,,0,,,,,0 ,,,0,4. UX / CEX
89,2020,3,10,3/8/20 10:30,3/8/20 12:30,Low,Einschränkung,"2,00",,ST,," Performance Beeinträchigungnen im Selfcare Portal und mobiel App für Postpaid und Fixnet . Login und alle Workflows waren betroffen (z.B. Rechnungsansicht, Paketbuchungen, Änderungen wie Sperrung, Tarifänderungen,  DSL Verfügbarkleitsscheck.",Change. COM-SALCUS issue during : CRQ000001711284 - Purging of COM DB - VDCVK (Prod-31),,,"o2, Blau",Online Portal,50 DSL ,0 ,"Postpaid, Fixnet",,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,€0 ,,,,,,,,,,,,,,0 ,,,,,,,,,0,,,,,0 ,,,0,4. UX / CEX
90,2020,3,12,3/16/20 14:52,3/17/20 22:00,Low,Einschränkung,"19,13","3,16",ST,,Bestimmte VVL Aufträge laufen auf einen Systemfehler bzw. verzögerte Auftragsverarbeitung,"1. imperformante DB Abfrage
2. Code Defect in einer Leatherman Lieferung",,,"o2, Blau","Shops, Partnershops, MSD, Indirect",0 ,34 VVL ,"Postpaid,",,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,€0 ,,,,,,,,,,,,,,0 ,,,,,,,,,0,,,,,0 ,,,0,4. UX / CEX
91,2020,3,12,3/16/20 17:30,3/16/20 18:30,High,Ausfall,"1,00","1,00",ST,,"Authentisierungsprobleme ePOS workflows mit DIS.
Auftragserstellung für Neu- und Bestandskunden nicht möglich",Hängender Systemprocess am Dealer gateway.,,,"o2, Blau","Shops, Partnershops, MSD, Indirect",0 ,"52 PO, 11 VVL,2 DSL, 77 Prepaid ","Postpaid,
Fixnet
my Handy",,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,€0 ,,,,,,,,,,,,,,0 ,,,,,,,,,0,,,,,0 ,,,0,4. UX / CEX
92,2020,3,13,3/23/20 0:00,3/27/20 0:00,Low,Einschränkung,,,ST,,CCI  Performance Beeinträchtigungen,"Defect  B2CWP_SHOP-136 deployed
",,,Blau,Online Shop,100 Blau PO,0 ,Postpaid,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,€0 ,,,,,,,,,,,,,,0 ,,,,,,,,,0,,,,,0 ,,,0,4. UX / CEX
93,2020,3,13,3/25/20 12:30,3/25/20 13:30,High,Ausfall/Einschränkung (offline),"1,00","0,50",ST,,"Bestandskundensuche in ePOS funktioniert nicht. 

Selfcare Portal and mobileApp Services were not available. Login and all workflows were impacted (e.g. invoice view, pack bookings, changes like barring, tariff changes). /  Selfcare Portal und mobileApp Services waren nicht verfügbar. Login und alle Workflows waren betroffen (z. B. Rechnungsansicht, Pack Bookings, Änderungen wie Barrings, Tarifänderungen). ","Human Error. 
MCE Change wurde auf der aktiven Domäne ausgeführt anstatt auf der inaktiven.",,,"O2, Blau ",Online Portal,0 ,0 ,"Postpaid, Fixnet",,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,€0 ,,,,,,,,,,,,,,0 ,,,,,,,,,0,,,,,0 ,,,0,4. UX / CEX
94,2020,3,14,3/31/20 13:00,"31.03.2020 14:30
und 1.4.2020 12:00 ",High,Einschränkung,,,Retail,,CCI  Performance Beeinträchtigungen (nicht in der IT-Verantwortung),"Routing Widget von Arsmedium eingespielt.
Die beiden Links „Selbstständige“ und „Geschäftskunden“ sollten durch ein Routingwidget ersetzt werden. Im Widget kann der Kunde seine Mitarbeiteranzahl angeben und wird dann zum entsprechenden Portal geleitet.",,,"O2, Blau",Online Shop,"31.3.20: 15 o2 GA,  15 Blau GA 
1.4.20:  35 o2 GA, 35 Blau GA",0 ,Postpaid,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,€0 ,,,,,,,,,,,,,,0 ,,,,,,,,,0,,,,,0 ,,,0,4. UX / CEX
95,2020,4,15,4/11/20 17:49,4/11/20 21:00,High,Ausfall,"3,18","3,18",ST,,"Authentisierungsprobleme ePOS workflows mit DIS.
Auftragserstellung für Neu- und Bestandskunden nicht möglich",Hängender Systemprocess am Dealer gateway.,,,"o2, Blau","Shops, Partnershops, MSD, Indirect",0 ,0 ,"Postpaid,
Fixnet
my Handy",,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,€0 ,,,,,,,,,,,,,,0 ,,,,,,,,,0,,,,,0 ,,,0,4. UX / CEX
96,2020,4,17,4/26/20 9:07,4/27/20 16:15,High,Einschränkung,"8,25","4,13",ST,,"Eingeschränkte Nutzung Partos (z.B. kein PW Reset, kein DOA, RMA Prozess, …)
ePOS, eDEL Nutzung via Partos ab ca. 10:00 uhr uneingeschränkt möglich, davor einschränkugne bei eDEL
My Handy Checkout über Winchash light d.h. indirekte Kanäle nicht möglich
TPI order entry nicht möglich
","Ausfall Anbindung ziwschen DC München und DC Alcala (Dealer Gateway, DIS Main DB)
Ursache: HW Defect an einem Netzwerk Core Router im NT Core Backbone",,,"o2, Blau","Shops, Partnershops, MSD, Indirect",0 ,0 ,"Postpaid,
Fixnet
my Handy",,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,€0 ,,,,,,,,,,,,,,0 ,,,,,,,,,0,,,,,0 ,,,0,4. UX / CEX
97,2020,4,18,4/28/20 11:30,4/28/20 12:30,Low,Einschränkung,"1,00",,ST,,Offer Generierung. HW-Preisänderungen zu heute konnten noch nicht ausgespielt werden ,MCE-Cache Refresh,,,"O2, Blau",Online Shop,0 ,0 ,Postpaid,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,€0 ,,,,,,,,,,,,,,0 ,,,,,,,,,0,,,,,0 ,,,0,4. UX / CEX
